Type,Title,Authors,Year,Venue,Abstract,Url,Author_Ids,Scholar_Url,Citations
Publication,Conflict without casualties: A field guide for leading with compassionate accountability,['N Regier'],,NA,Make Conflict Your Partner for Positive Change! Clinical psychologist and transformative communication expert Dr. Nate Regier believes that the biggest energy crisis facing our,https://books.google.com/books?hl=en&lr=&id=nk75DQAAQBAJ&oi=fnd&pg=PP1&ots=y3zINacxb3&sig=YzSQBckoSU_7SeCaQOh6WwJ3f1A,[''],/scholar?hl=en&q=info:VqrIXUBy0nwJ:scholar.google.com/&output=cite&scirp=812&hl=en,3
Publication,The Authority Guide to Developing High-performance Teams: How to develop brilliant teams and reap the rich rewards of effective collaboration in the …,['A Jenkins'],,NA,Are you making the most of the greatest asset in your business? p. p1 {margin: 0.0 px 0.0 px 0.0 px 0.0 px; font: 10.0 px'Helvetica Neue'; color:# cd95c3} p. p2 {margin: 5.7 px 0.0 px 0.0,https://books.google.com/books?hl=en&lr=&id=73crDwAAQBAJ&oi=fnd&pg=PT4&ots=s1geZBcYR3&sig=I7CtWpYLA2p24WrfpwmVq2dCtpM,[''],/scholar?hl=en&q=info:QSLhXZtllcQJ:scholar.google.com/&output=cite&scirp=813&hl=en,2
Publication,Introduction to futures thinking in organizations,['DA Schreiber'],,Futures thinking and organizational policy,"This chapter reviews the evolution of futures thinking within organizations, beginning with strategic planning and followed by the use of foresight methodologies. The impact of",https://link.springer.com/chapter/10.1007/978-3-319-94923-9_1,[''],/scholar?hl=en&q=info:up4gYFYuMLYJ:scholar.google.com/&output=cite&scirp=814&hl=en,2
Publication,Situational dynamics of the leader-follower relationship,['JA Lanier'],,Strategic Leadership Review,"Only tyrants claim exclusive leadership dominion—and this behavior is not leadership, but rather oppression. Similarly, followership is not subservient, but rather engaging. Passive",https://slr.scholasticahq.com/article/49.pdf,[''],/scholar?hl=en&q=info:IJd6YudRPcwJ:scholar.google.com/&output=cite&scirp=815&hl=en,2
Publication,The impact of varying leader culture types on organizational change initiatives,['MK Norris'],,NA,"The nature of homeostatic organizations makes change difficult, yet organizations promote change to meet new visions, new goals and to address organizational deficiencies",https://search.proquest.com/openview/333bdbdb67d240c9b2d779a21866a603/1?pq-origsite=gscholar&cbl=18750&diss=y,[''],/scholar?hl=en&q=info:fZu0Yv2t9hUJ:scholar.google.com/&output=cite&scirp=816&hl=en,2
Publication,Leadership coaching of interdisciplinary capstone design teams at LSU,"['DJ Giurintano', 'S Dann']",,Proceedings of the …,"For over 30 years, Louisiana State University has had a two-semester Capstone Design course in the Mechanical Engineering (ME) Department. Within the last 3 years, that",http://capstonedesigncommunity.org/sites/default/files/proceedings_papers/0070.pdf,"['', '']",/scholar?hl=en&q=info:t9VsZqUZSeoJ:scholar.google.com/&output=cite&scirp=817&hl=en,2
Publication,Character in leadership: Perceptions of Canadian intercollegiate athletics administrators,['WZ Weese'],,NA,"Despite the importance of administrative leadership in high performance sport, minimal attention has been given to the area of leader character by sport management researchers",https://ir.lib.uwo.ca/etd/4767/,[''],/scholar?hl=en&q=info:XiEEZ_fFU5IJ:scholar.google.com/&output=cite&scirp=818&hl=en,2
Publication,Professional Learning Communities Supporting Teacher Collaboration And Student Achievement: A Program Evaluation,['C Evens'],,NA,"In 2013, an initiative was implemented throughout a school district to address years of declining student assessment scores. With a directive for engagement in collaboration, this",https://digitalcommons.nl.edu/diss/344/,[''],/scholar?hl=en&q=info:9wuZZ2ESdrYJ:scholar.google.com/&output=cite&scirp=819&hl=en,2
Publication,An examination using the gap analysis framework of employees' perceptions of promising practices supporting teamwork in a federal agency,['KR Muramoto'],,NA,"This case study investigated employee satisfaction at the Center for Drug Evaluation and Research (CDER), a center within the Federal Drug Administration. The purpose was to",https://search.proquest.com/openview/e2e5306b0a5095b0ca6c6a6b55492f07/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:vLySZy657FUJ:scholar.google.com/&output=cite&scirp=820&hl=en,2
Publication,Professional Learning Communities Supporting Teacher Collaboration And Student Achievement: A Program Evaluation,['C Evens'],,NA,"In 2013, an initiative was implemented throughout a school district to address years of declining student assessment scores. With a directive for engagement in collaboration, this",https://digitalcommons.nl.edu/diss/344/,[''],/scholar?hl=en&q=info:9wuZZ2ESdrYJ:scholar.google.com/&output=cite&scirp=821&hl=en,2
Publication,How teacher collaboration impacts instructional practices in elementary mathematics,['FH Bingham'],,NA,The current emphasis on job-embedded staff development for elementary school teachers has created many opportunities for teachers to be a part of a collaborative learning team,https://search.proquest.com/openview/f88f5a520058eba9279db85c44071135/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:nS2gb4GWO3wJ:scholar.google.com/&output=cite&scirp=822&hl=en,2
Publication,Principal Practices That Build and Sustain Trust: Recommendations from Teachers in a High-Trust School.,"['D Bukko', 'K Liu', 'AH Johnson']",,Planning & Changing,Understanding how principals build and support trust can inform school leaders' practice and efforts to retain teachers in the profession. The purpose of this study was to understand,https://education.illinoisstate.edu/downloads/planning/Bukko_50.1-2.pdf,"['', 'IbqfdvIAAAAJ', '']",/scholar?hl=en&q=info:GPkbcXrKZhYJ:scholar.google.com/&output=cite&scirp=823&hl=en,10
Publication,Nature's Wisdom in the Workplace: Managing Energy in Today's Health Care Organizations,"['S Cox', 'J Manion', 'DA Miller']",,NA,,,"['', '', '']",/scholar?hl=en&q=info:RO-cciTQRPsJ:scholar.google.com/&output=cite&scirp=824&hl=en,2
Publication,Concepts of organizational excellence in medical associations,"['KA Huynh', 'KC Chung']",,Plastic and Reconstructive Surgery Global …,Professional associations are integral to the field of medicine; every physician becomes affiliated with at least 1 association throughout his/her entire career. Obtaining membership,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6635220/,"['', '6k2yZo0AAAAJ']",/scholar?hl=en&q=info:k_qzc4EvWNwJ:scholar.google.com/&output=cite&scirp=825&hl=en,2
Publication,Leadership Capability of Team Leaders in Construction Industry,['WHNW Muda'],,NA,This research was conducted to identify the important leadership capabilities for Malaysia construction industry team leaders. This research used exploratory sequential mix-method,https://core.ac.uk/download/pdf/42956082.pdf,[''],/scholar?hl=en&q=info:Q6hddLwakUoJ:scholar.google.com/&output=cite&scirp=826&hl=en,2
Publication,The Influence of Transformational Middle Leaders on Work-Life Balance,['TD Tanner'],,NA,"Work-life balance is a key indicator of employee satisfaction, retention, and social health as well as organizational creativity and productivity. These dual benefits for employee and",https://uknowledge.uky.edu/edsc_etds/37/,[''],/scholar?hl=en&q=info:_6l6dTe4VI8J:scholar.google.com/&output=cite&scirp=827&hl=en,3
Publication,High-Performing Primary Care Teams: Creating the Air Force Medical Home Advantage,['TB Goodman'],,NA,"Healthcare institutions throughout the country are striving to become high-reliability organizations HRO. These HROs promise to deliver better health, improved patient",https://apps.dtic.mil/sti/citations/ADA619414,[''],/scholar?hl=en&q=info:18OBdjWJKyMJ:scholar.google.com/&output=cite&scirp=828&hl=en,2
Publication,Refining nursing practice: A grounded theory of how nurses learn to nurse well in the current health care milieu,['DD Jantzen'],,NA,"Continuing to provide high-quality care to patients in the present health care system is challenging. As with many contemporary organizations, health care is characterized by",https://era.library.ualberta.ca/public/datastream/get/uuid:244e5c5a-5be0-4ccf-ad4e-400016c5731b/DS1,['X-YCorUAAAAJ'],/scholar?hl=en&q=info:d_CGd47KPKIJ:scholar.google.com/&output=cite&scirp=829&hl=en,2
Publication,The story pastor: A faithful and fruitful identity for pastors,['J Rimmer'],,NA,Pastors are experiencing an identity crisis. Many are not sure how to process who they are and what they do. While old metaphors for ministry—like shepherd or prophet—do not,https://digitalcommons.georgefox.edu/dmin/218/,[''],/scholar?hl=en&q=info:rZQdft6yPDIJ:scholar.google.com/&output=cite&scirp=830&hl=en,2
Publication,An examination of tri-level collaboration around student achievement using the gap analysis approach: Central office leadership factors,['SR Llamas'],,NA,"Using the Gap Analysis problem-solving framework (Clark & Estes, 2008), this study examined collaboration around student achievement at the central office leadership level in",https://search.proquest.com/openview/7397ffa53cdbd9c5d942403c135f09f5/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:sEs3gGNdQpwJ:scholar.google.com/&output=cite&scirp=831&hl=en,2
Publication,Coaching culturally different members of international business teams-the role of cultural intelligence,"['S Couch', 'S Rose']",,International Coaching Psychology …,This article aims to provide insights into the vital role of cultural sensitivity when coaching international teams. The objectives of the article are to: i) share research findings on,https://centaur.reading.ac.uk/93127/,"['', '']",/scholar?hl=en&q=info:DFzegN8ntQMJ:scholar.google.com/&output=cite&scirp=832&hl=en,4
Publication,Influence of the number of people in agile software development,"['A Sanghvi', 'P Sehgal', 'A Kapur', 'S Singh']",,"IJRET, ISSN","With the increasing demand of agile methodologies, several software organizations are moving away from classical ways to adopt agile development methodologies. Rather than",https://www.academia.edu/download/51880072/IRJET-V4I196.pdf,"['', '', '', '']",/scholar?hl=en&q=info:IlX1geEwaVMJ:scholar.google.com/&output=cite&scirp=833&hl=en,2
Publication,Aligning the tuning forks: Using the intersections of organizational frames and systems disciplines: Facilitating effective collaboration between schools needing …,['R Bernato'],,International Journal of Educational Reform,"The purpose of this article is to align the needs and wants of schools in need of improvement and state, federal, and regional agencies charged with assisting them in their reform efforts",https://journals.sagepub.com/doi/abs/10.1177/105678791802700201,[''],/scholar?hl=en&q=info:Qtt_g4qHWTAJ:scholar.google.com/&output=cite&scirp=834&hl=en,2
Publication,House Rules: Insights for Innovative Leaders,['LM James'],,NA,"Move from vision to reality. In House Rules, Larry shares essential, on the-ground leadership principles for environments as diverse as board rooms, public housing",https://books.google.com/books?hl=en&lr=&id=k1OIDwAAQBAJ&oi=fnd&pg=PT12&ots=vk3EE17pQn&sig=G-cCuct4ChkVLYigdj-XJ_m_DUg,[''],/scholar?hl=en&q=info:XpwwhOcBoeQJ:scholar.google.com/&output=cite&scirp=835&hl=en,2
Publication,Evaluating a leadership authenticity programme,['MCC Wulffers'],,NA,"True leadership has always been more difficult to maintain in challenging times, but the unique stressors facing organisations throughout the world today call for renewed attention",https://search.proquest.com/openview/92e9efb1ce94c58c9c91110db79a6bc9/1?pq-origsite=gscholar&cbl=2026366&diss=y,[''],/scholar?hl=en&q=info:hHk0h5lMX1oJ:scholar.google.com/&output=cite&scirp=836&hl=en,2
Publication,Teamness and achievement,['CR Wheat'],,NA,"Purpose. The first purpose of this study was to describe to what degree the 17 characteristics of effective teams, as measured by Harvey and Drolet's (2006) Survey of Team",https://search.proquest.com/openview/6f75cf882c0df7812102232b6261a94d/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:kpbwiW9oojUJ:scholar.google.com/&output=cite&scirp=837&hl=en,2
Publication,Productive connections,"['CL Thompson', 'KM Brown', 'LW Townsend', 'SL Campbell']",,NA,"Background As one key component of North Carolina's 4-year, $400 million Race to the Top (RttT) grant activities, the District and School Transformation Division (DST) of the NC",https://www-data.fi.ncsu.edu/wp-content/uploads/2021/10/25110237/Productive-Connections-DST-2011-12.pdf,"['', 'KgZF02kAAAAJ', 'uf0RYKgAAAAJ', 'X9vrWX4AAAAJ']",/scholar?hl=en&q=info:q6iOi0DVe5UJ:scholar.google.com/&output=cite&scirp=838&hl=en,2
Publication,Peer group coaching-Collective intelligence in action,['A McNicoll'],,Training & Development,"Peer coaching groups combine the benefits of one-to-one coaching with the power of peer-to-peer learning. They are groups of four to six individuals, from similar levels in an",https://search.informit.org/doi/abs/10.3316/INFORMIT.721230548441217,[''],/scholar?hl=en&q=info:gPhCjWd2hicJ:scholar.google.com/&output=cite&scirp=839&hl=en,2
Publication,Productive connections,"['CL Thompson', 'KM Brown', 'LW Townsend', 'SL Campbell']",,NA,"Background As one key component of North Carolina's 4-year, $400 million Race to the Top (RttT) grant activities, the District and School Transformation Division (DST) of the NC",https://www-data.fi.ncsu.edu/wp-content/uploads/2021/10/25110237/Productive-Connections-DST-2011-12.pdf,"['', 'KgZF02kAAAAJ', 'uf0RYKgAAAAJ', 'X9vrWX4AAAAJ']",/scholar?hl=en&q=info:q6iOi0DVe5UJ:scholar.google.com/&output=cite&scirp=840&hl=en,2
Publication,Peer group coaching-Collective intelligence in action,['A McNicoll'],,Training & Development,"Peer coaching groups combine the benefits of one-to-one coaching with the power of peer-to-peer learning. They are groups of four to six individuals, from similar levels in an",https://search.informit.org/doi/abs/10.3316/INFORMIT.721230548441217,[''],/scholar?hl=en&q=info:gPhCjWd2hicJ:scholar.google.com/&output=cite&scirp=841&hl=en,2
Publication,A Narrative Approach to Developing World-changing Leaders in Postmodern Cultures,['J Choung'],,NA,"In 2004, the American 4x100-meter relay team strutted into Athens Olympic stadium with heads held high. They had every reason: the American relay team had won the gold medal",https://www.jameschoung.net/dissertation.pdf,[''],/scholar?hl=en&q=info:3Sk7jgpytiwJ:scholar.google.com/&output=cite&scirp=842&hl=en,2
Publication,Service-learning: An opportunity for experiential learning in project management,['RM Reck'],,… of the International Annual Conference of the …,"Throughout an undergraduate program in engineering, there are multiple opportunities for hands on laboratory experiences that are related to course content. However, a similar",https://search.proquest.com/openview/4633ebc98606f6ad3fad2363e38c9dac/1?pq-origsite=gscholar&cbl=2037614,['LPnPdOcAAAAJ'],/scholar?hl=en&q=info:QWGhkSLgFcYJ:scholar.google.com/&output=cite&scirp=843&hl=en,2
Publication,Collective leader efficacy: Strengthening instructional leadership teams,['PM DeWitt'],,NA,"Not just another book on leadership teams For school teams to succeed, they need leadership, independence, meaningful collaboration, and a shared conviction that they have",https://books.google.com/books?hl=en&lr=&id=4FVBEAAAQBAJ&oi=fnd&pg=PT12&ots=7pCohmfS6W&sig=mei1q_riHBb-cnO6S3T8VtreKBc,[''],/scholar?hl=en&q=info:AwfykYYaTzQJ:scholar.google.com/&output=cite&scirp=844&hl=en,2
Publication,The organizational leadership role of top management team members: A multidimensional conception,"['J Neatby', 'P Rioux', 'C Aubé']",,Organization Development …,This article proposes a multidimensional conception of the organizational leadership role of top management team (TMT) members which is distinguished from their unit leadership role,https://search.proquest.com/openview/c982a713353281f38ba0cd5822e5dad0/1?pq-origsite=gscholar&cbl=36482,"['aam_tokAAAAJ', '', 'NPGQJiMAAAAJ']",/scholar?hl=en&q=info:EYkukiAqmdYJ:scholar.google.com/&output=cite&scirp=845&hl=en,3
Publication,Multisite church planting in a rural community,['TF Bartlett'],,NA,,,[''],/scholar?hl=en&q=info:d-oblpv6hesJ:scholar.google.com/&output=cite&scirp=846&hl=en,2
Publication,A case study of highly effective collaborative teams,['JV Burke'],,NA,The purpose of this qualitative case study was to provide an understanding of how collaborative teacher teams become successful and to discover the nuances that contribute,https://search.proquest.com/openview/2edd820d1a0e182a9af7d92416b073d8/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:fGzqltabc5gJ:scholar.google.com/&output=cite&scirp=847&hl=en,2
Publication,Assessment of cognizance and execution of biomedical waste management among health care personnel of a dental institution in Bhubaneswar,"['S Patnaik', 'N Sharma']",,Journal of Indian Association of Public Health …,Introduction: Inadequate knowledge of handling biomedical waste (BMW) may have serious health consequences and a significant impact on the environment as well. Judicious,https://www.jiaphd.org/article.asp?issn=2319-5932;year=2018;volume=16;issue=3;spage=213;epage=216;aulast=Patnaik,"['d2pXGGgAAAAJ', '']",/scholar?hl=en&q=info:1iLym064WfgJ:scholar.google.com/&output=cite&scirp=848&hl=en,3
Publication,"A phenomenological study of exemplary elementary school principals leading through conversational intimacy, interactivity, inclusion, and intentionality",['CJ Powell'],,NA,Purpose: The purpose of this phenomenological research study was to describe the behaviors that exemplary elementary school principals practice to lead their organizations,https://search.proquest.com/openview/65bd520d411e411ae40891637563f3ec/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:liSqn2l6Cj8J:scholar.google.com/&output=cite&scirp=849&hl=en,2
Publication,Pastoral well-being & beyond: Three streams of pastoral health and personal development,['BJ Morrow'],,NA,"Every year, the North American church experiences an overwhelming percentage of pastors who leave the ministry, citing internal and external pressures for their decisions to",https://digitalcommons.georgefox.edu/dmin/259/,[''],/scholar?hl=en&q=info:AkbEqraVFNEJ:scholar.google.com/&output=cite&scirp=850&hl=en,2
Publication,The impact of a spiritual leadership program based on spiritual disciplines on leadership competencies,['SM Kow'],,NA,Untitled Page 1 Page 2 THE IMPACT OF A SPIRITUAL LEADERSHIP PROGRAM BASED ON  SPIRITUAL DISCIPLINES ON LEADERSHIP COMPETENCIES A Dissertation Presented to the,https://place.asburyseminary.edu/cgi/viewcontent.cgi?article=1587&context=ecommonsatsdissertations,[''],/scholar?hl=en&q=info:pPKrrTNi3q4J:scholar.google.com/&output=cite&scirp=851&hl=en,2
Publication,The relationship of stress and school leadership on teacher morale,['MJ Ernst'],,NA,Teacher stress and morale have an impact on the education students receive and an individual's approach to the job as a professional educator. A principal's leadership style can,https://search.proquest.com/openview/85d63e0dfc46750490b0ada03478e9da/1?pq-origsite=gscholar&cbl=18750&diss=y,[''],/scholar?hl=en&q=info:nEBUsoVgrMAJ:scholar.google.com/&output=cite&scirp=852&hl=en,3
Publication,Generational challenges of nondenominational church leaders: An exploratory qualitative inquiry using a focus group design,['RE McTyre Sr'],,NA,This qualitative inquiry study examined the generational differences experienced by 45 ministry leaders from 45 nondenominational churches (one leader per church) of a Midwest,https://search.proquest.com/openview/ec57f02d8b5a3376c3848c99284b951b/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:cgXStA8jB3EJ:scholar.google.com/&output=cite&scirp=853&hl=en,2
Publication,Employee Churn in Afterschool Care: An Evaluation Study of Manager Influences on Employee Retention and Turnover,['M Wilkens'],,NA,"This study examined the status of field employee turnover at a national afterschool program provider in relation to its turnover improvement goal and assessed the knowledge, skills",https://search.proquest.com/openview/1cf4ffbf2ccfa6ff12fdd73c7aa9b535/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:1XtZtnineN4J:scholar.google.com/&output=cite&scirp=854&hl=en,2
Publication,A New Paradigm for Leadership Development,['S Munby'],,NA,The Centre for Strategic Education* welcomes usage of this publication within the restraints imposed by the Copyright Act. Where the material is to be sold for profit then written authority,https://atrico.org/wp-content/uploads/2020/05/Occasional-Paper-164-February-2020.pdf,[''],/scholar?hl=en&q=info:iHpMugMLYDkJ:scholar.google.com/&output=cite&scirp=855&hl=en,3
Publication,"The relationship between employee engagement, trust, and intrinsic motivation",['P Martinez'],,NA,"In recent years, researchers have identified a troubling trend of low employee engagement that has had a detrimental impact on organizations' productivity and profitability. In order to",https://search.proquest.com/openview/b779f7c9b54ca572c62179011dbba58b/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:BMw6vShkpH0J:scholar.google.com/&output=cite&scirp=856&hl=en,3
Publication,Leadership and team building factors that contribute to the success of archives and records management institutions,['JL Grimmer'],,NA,"This thesis examines archival and records management institutions' organizational culture, as well as the impact that organizational culture has on supporting the success and goals of",https://cedar.wwu.edu/wwuet/336/,[''],/scholar?hl=en&q=info:NuntvY527KgJ:scholar.google.com/&output=cite&scirp=857&hl=en,2
Publication,Constructive Conflict as a Means to Promote Individual Growth and Organizational Learning,['H Thompson-Abell'],,NA,School staff are continuously asked to adapt to changes that are set forth by various governmental and community agencies. These changes are set in motion to improve,https://uknowledge.uky.edu/edl_etds/21/,[''],/scholar?hl=en&q=info:QISgvt481w0J:scholar.google.com/&output=cite&scirp=858&hl=en,2
Publication,"Strategy, leadership and team building",['K Collins'],,Transformational Leadership and Not for Profits and …,"The roles of strategy and leadership are ever evolving, especially in today's fast moving and somewhat ambiguous digital world where certain approaches that have proven somewhat",https://www.taylorfrancis.com/chapters/edit/10.4324/9781315468570-20/strategy-leadership-team-building-karina-collins,[''],/scholar?hl=en&q=info:K-GwvtR4-jwJ:scholar.google.com/&output=cite&scirp=859&hl=en,2
Publication,Constructive Conflict as a Means to Promote Individual Growth and Organizational Learning,['H Thompson-Abell'],,NA,School staff are continuously asked to adapt to changes that are set forth by various governmental and community agencies. These changes are set in motion to improve,https://uknowledge.uky.edu/edl_etds/21/,[''],/scholar?hl=en&q=info:QISgvt481w0J:scholar.google.com/&output=cite&scirp=860&hl=en,2
Publication,"Strategy, leadership and team building",['K Collins'],,Transformational Leadership and Not for Profits and …,"The roles of strategy and leadership are ever evolving, especially in today's fast moving and somewhat ambiguous digital world where certain approaches that have proven somewhat",https://www.taylorfrancis.com/chapters/edit/10.4324/9781315468570-20/strategy-leadership-team-building-karina-collins,[''],/scholar?hl=en&q=info:K-GwvtR4-jwJ:scholar.google.com/&output=cite&scirp=861&hl=en,2
Publication,Nurses Underscore Value of Collaboration when Implementing Health Technology,"['N Denham', 'B Matthews']",,Biomedical instrumentation & …,Continual evaluation of safe and effective practice is the catalyst that sparks change. Nurses prioritize the selection of health technology based on end-user satisfaction and the patient,https://meridian.allenpress.com/bit/article-abstract/52/1/32/142314,"['', '']",/scholar?hl=en&q=info:NqnhxTVT558J:scholar.google.com/&output=cite&scirp=862&hl=en,2
Publication,The Effect of Leadership Style on Negative Intra-organizational Competition,['JL Suber'],,NA,"The value of competition has been debated for many years; however, it was the researcher's concern that negative competition was impeding intra-organizational team performance and",https://search.proquest.com/openview/693468482f9bdc0f8abf05a306b32ff8/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:jRfeygDufRcJ:scholar.google.com/&output=cite&scirp=863&hl=en,2
Publication,The Hanshaw Helm-Stevens Rapid Prototype Instructional Design Model: Examining the Dimensions of Structure and Dialogue within the Framework of Higher …,['R Helm-Stevens'],,American Journal of Economics and Business …,This paper examines the implementation of an integrative rapid prototype instructional design model within the framework of higher education. The researchers present the,https://www.researchgate.net/profile/George-Hanshaw/publication/333247912_The_Hanshaw_Helm-Stevens_Rapid_Prototype_Instructional_Design_Model_Examining_the_Dimensions_of_Structure_and_Dialogue_within_the_Framework_of_Higher_Education/links/5ce44775458515712eba5880/The-Hanshaw-Helm-Stevens-Rapid-Prototype-Instructional-Design-Model-Examining-the-Dimensions-of-Structure-and-Dialogue-within-the-Framework-of-Higher-Education.pdf,[''],/scholar?hl=en&q=info:QY9eyy9yCHIJ:scholar.google.com/&output=cite&scirp=864&hl=en,2
Publication,Top Ten Leadership Skills–Book,['S Simpson'],,NA,Top Ten Leadership Skills – Book 2 Page 1 Sarah Simpson Top Ten Leadership Skills – Book  2 Skills 610 Download free books at Page 2 Download free eBooks at bookboon.com 2 Sarah,http://www.nyansa-africa.com/wp-content/uploads/2017/11/Top-ten-leadership-skills.pdf,[''],/scholar?hl=en&q=info:s17GyyH4Tw4J:scholar.google.com/&output=cite&scirp=865&hl=en,2
Publication,A practical guide to successful construction projects,['A Van Wassenaer'],,NA,"Written by experienced and innovative projects lawyer Arent van Wassenaer, this book explains what the critical success factors are for construction projects to be completed on",https://www.taylorfrancis.com/books/mono/10.4324/9781315470054/practical-guide-successful-construction-projects-arent-van-wassenaer,[''],/scholar?hl=en&q=info:pjxxzMYm1_AJ:scholar.google.com/&output=cite&scirp=866&hl=en,2
Publication,"Developing a mentoring-focused mindset through pastoral internships at porter memorial baptist church, Lexington, Kentucky",['TD Turner'],,NA,"Timothy Duane Turner, D. Ed. Min. The Southern Baptist Theological Seminary, 2013 Faculty Supervisor: Dr. Troy Temple This project concentrates on the concept of mentoring",https://digital.library.sbts.edu/handle/10392/6166,[''],/scholar?hl=en&q=info:OUyXzO4R2FYJ:scholar.google.com/&output=cite&scirp=867&hl=en,2
Publication,"It's about the people, not being the boss","['SC Koesters', 'T Shea', 'B Satiani']",,Physician Leadership Journal,"The best leaders are those who share ideas and credit, ultimately fostering work cultures that allow powerful teams to thrive. In the end, the organizations benefit from engaged",https://go.gale.com/ps/i.do?id=GALE%7CA478141151&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=23744030&p=AONE&sw=w,"['', '', 'Y8lCQ0wAAAAJ']",/scholar?hl=en&q=info:KSUNzSfQNdQJ:scholar.google.com/&output=cite&scirp=868&hl=en,2
Publication,These dead bones can rise again: preventing church closures in North America,['RF Bertholet'],,NA,"This project could not have been finished if it had not been for so many faithful friends, family, instructors, and of course my fellow students. If I was to take the time to acknowledge",https://digitalcommons.georgefox.edu/cgi/viewcontent.cgi?article=1040&context=dmin,[''],/scholar?hl=en&q=info:1FA00ND1c5kJ:scholar.google.com/&output=cite&scirp=869&hl=en,2
Publication,Leadership Trust: A Phenomenological Study of How Major Superiors of Catholic Women Religious Institutes Build Trust With Professed Members,['MA Nwagbo'],,NA,"Purpose: The purpose of this phenomenological research study was to explore how major superiors of Catholic women religious institutes build trust with professed members, using",https://search.proquest.com/openview/9c1699d4458d5e5f98ede03dc4cda43e/1?pq-origsite=gscholar&cbl=18750&diss=y,[''],/scholar?hl=en&q=info:seO80zr3sgkJ:scholar.google.com/&output=cite&scirp=870&hl=en,2
Publication,"How leader behaviors influence task, procedural, and social goals in small group decision making: A mixed methods approach",['KB Sturm'],,NA,"The aim of this study was to better understand how leaders influence task, procedural, and social goals in small group decision making. These three goals support communications",https://search.proquest.com/openview/0c2edbb87b6766118f60a4b1b4e5fd7f/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:etAj1K1cVUcJ:scholar.google.com/&output=cite&scirp=871&hl=en,2
Publication,Cross-Functional Teams in Defense Reform: Help or Hindrance?,['CJ Lamb'],,Strategic Forum,"According to the SASC, the Pentagon currently uses"" sequential, hierarchical planning and decision-making processes oriented around functional bureaucratic structures that are",https://search.proquest.com/openview/4dfffc7d231851363454b29fc371da33/1?pq-origsite=gscholar&cbl=1036427,[''],/scholar?hl=en&q=info:mCM91r6fvK4J:scholar.google.com/&output=cite&scirp=872&hl=en,2
Publication,Writing nonprofit first cases for research and instruction,['SC Mendel'],,The Journal of Nonprofit Education and …,"Case studies are an important part of the nonprofit academic and practitioner worlds. The balance between knowledge and skills, the degree to which theory informs practice, the use",https://search.proquest.com/openview/bad94604c1327ed6732f1367b898ea36/1?pq-origsite=gscholar&cbl=2037378,['QgfJFCEAAAAJ'],/scholar?hl=en&q=info:gxcM1xiGpyIJ:scholar.google.com/&output=cite&scirp=873&hl=en,2
Publication,Utilization-focused evaluation of the program evaluation process of a Missouri school district,['L Nelson'],,NA,"The purpose of this study was to provide a utilization-focused evaluation (Patton, 1997) of a Missouri School District (hereafter referred to as The School District) program evaluation",https://search.proquest.com/openview/91d0842f1ae783a2374ed83a4581cc05/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:lszu2JcWnX8J:scholar.google.com/&output=cite&scirp=874&hl=en,2
Publication,A revised admissions standard for one community college nursing program,['MA Lown'],,NA,Predicting success on the NCLEX-RN is of paramount importance to nursing programs as they are held accountable for this outcome by accrediting agencies and by boards of,https://search.proquest.com/openview/b1ef1a1332e58d8f27997da701e4fb0c/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:CDRF2tPfd_wJ:scholar.google.com/&output=cite&scirp=875&hl=en,2
Publication,Exposing Students to Diverse Health Care Teams.,['C Rozelle'],,ABNF Journal,Increasing the racial and ethnic diversity of the health care workforce is essential for the adequate provision of culturally competent care to our nation's burgeoning minority,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=10467041&AN=128883775&h=57Ea5%2BbWDpg64K%2B1se%2BOYc7TRRL%2FeRRL9DyhfeRVZJro5EYNTmydyelD2RjGHPm9DUYtnFUn%2FXwE6GcI%2FYhR4w%3D%3D&crl=c,[''],/scholar?hl=en&q=info:3hbQ2vNaSt4J:scholar.google.com/&output=cite&scirp=876&hl=en,2
